"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"Nf1"	"OPC3"	0.636363752567751	"Neuron8"	0.329270538818427	1.93264710183703	51	"OPC3/Neuron8: 1.933"	"All"
"Pfn2"	"OPC3"	2.26829480006418	"Neuron8"	1.18220750232929	1.91869430332238	52	"OPC3/Neuron8: 1.919"	"All"
"Gnb4"	"OPC3"	0.727828082410478	"Neuron3"	0.380575559526996	1.91244041870442	53	"OPC3/Neuron3: 1.912"	"All"
"Epb41l2"	"OPC3"	1.88447324713845	"Microglia"	0.986177285336256	1.91088689139286	54	"OPC3/Microglia: 1.911"	"All"
"Rap2a"	"OPC3"	0.994456927319421	"Oligo3"	0.520555221471931	1.91037739379019	55	"OPC3/Oligo3: 1.91"	"All"
"BC005561"	"OPC3"	0.79087491224732	"OPC2"	0.416657632022187	1.89814094706228	56	"OPC3/OPC2: 1.898"	"All"
"4430402I18Rik"	"OPC3"	1.48476920044812	"OPC2"	0.789611828326883	1.88037862045989	57	"OPC3/OPC2: 1.88"	"All"
"Arf4"	"OPC3"	0.779947816918999	"Neuron7"	0.415262272549076	1.87820533787313	58	"OPC3/Neuron7: 1.878"	"All"
"Mrps7"	"OPC3"	0.669659059866446	"OPC2"	0.357506892930299	1.87313607963639	59	"OPC3/OPC2: 1.873"	"All"
"Eif4a1"	"OPC3"	0.852695548024139	"Neuron8"	0.466598707320975	1.82747087517661	60	"OPC3/Neuron8: 1.827"	"All"
"Dynll1"	"OPC3"	2.75830210401952	"Mural"	1.54708686939893	1.78290059761878	61	"OPC3/Mural: 1.783"	"All"
"Anp32b"	"OPC3"	0.634078548286226	"Endothelial"	0.35783611631958	1.77198029871288	62	"OPC3/Endothelial: 1.772"	"All"
"Gpr17"	"OPC3"	3.30154846597305	"OPC2"	1.87942912562682	1.75667622734745	63	"OPC3/OPC2: 1.757"	"All"
"Prpf4b"	"OPC3"	0.839326272104037	"OPC2"	0.483668007041109	1.73533551916883	64	"OPC3/OPC2: 1.735"	"All"
"Dnm3"	"OPC3"	1.51908411415097	"Neuron8"	0.879259852117912	1.72768506430936	65	"OPC3/Neuron8: 1.728"	"All"
"Ppfibp1"	"OPC3"	1.06793433531258	"OPC2"	0.630988862684416	1.69247731373462	66	"OPC3/OPC2: 1.692"	"All"
"Ick"	"OPC3"	0.699028453920172	"Oligo3"	0.413382653111489	1.69099609927668	67	"OPC3/Oligo3: 1.691"	"All"
"Cask"	"OPC3"	0.76003421454614	"OPC2"	0.470287664009393	1.61610493472557	68	"OPC3/OPC2: 1.616"	"All"
"Thra"	"OPC3"	1.82540514150902	"Neuron8"	1.15548761193405	1.57977041264308	69	"OPC3/Neuron8: 1.58"	"All"
"Ktn1"	"OPC3"	0.990969012480428	"Oligo3"	0.637754526107036	1.55384081478727	70	"OPC3/Oligo3: 1.554"	"All"
"Rac1"	"OPC3"	1.3011263732602	"Oligo3"	0.842038677424728	1.54520974884377	71	"OPC3/Oligo3: 1.545"	"All"
"Fam195b"	"OPC3"	0.711904552022034	"Neuron8"	0.46965813722456	1.51579307499925	72	"OPC3/Neuron8: 1.516"	"All"
"Arhgap5"	"OPC3"	0.90729642695929	"Microglia"	0.600133362129939	1.51182467800023	73	"OPC3/Microglia: 1.512"	"All"
"Eif1b"	"OPC3"	1.16299990068134	"Neuron8"	0.770210002922082	1.50997766358404	74	"OPC3/Neuron8: 1.51"	"All"
"Erh"	"OPC3"	0.621672246645226	"Neuron8"	0.418768799590406	1.48452379273069	75	"OPC3/Neuron8: 1.485"	"All"
"Gal3st1"	"OPC3"	1.08768820521007	"Oligo3"	0.734354549839705	1.48114858884921	76	"OPC3/Oligo3: 1.481"	"All"
"Gng12"	"OPC3"	1.03086356414829	"Oligo3"	0.696210410578639	1.48067818074066	77	"OPC3/Oligo3: 1.481"	"All"
"Cdc42se2"	"OPC3"	0.833107844256797	"Oligo3"	0.56331825631382	1.47892924633474	78	"OPC3/Oligo3: 1.479"	"All"
"Sptssa"	"OPC3"	0.895038556678006	"Neuron3"	0.607088224880855	1.47431381469088	79	"OPC3/Neuron3: 1.474"	"All"
"Rab10"	"OPC3"	1.03554837530633	"Oligo3"	0.705286880581429	1.46826547298405	80	"OPC3/Oligo3: 1.468"	"All"
"Neu4"	"OPC3"	1.38906883974646	"OPC2"	0.947132687398917	1.46660426593576	81	"OPC3/OPC2: 1.467"	"All"
"Nfasc"	"OPC3"	2.2064114443659	"Oligo3"	1.5044600097088	1.46658032126289	82	"OPC3/Oligo3: 1.467"	"All"
"S100a1"	"OPC3"	1.63634677026327	"OPC2"	1.13171014983757	1.4459062424227	83	"OPC3/OPC2: 1.446"	"All"
"1110004F10Rik"	"OPC3"	0.793666430115128	"Neuron6"	0.559315761296931	1.41899528859117	84	"OPC3/Neuron6: 1.419"	"All"
"Sulf2"	"OPC3"	1.10515073980509	"OPC2"	0.779762581827139	1.41729132118074	85	"OPC3/OPC2: 1.417"	"All"
"Yaf2"	"OPC3"	0.614650013565183	"Neuron8"	0.439345788315941	1.39901196258465	86	"OPC3/Neuron8: 1.399"	"All"
"Rbm25"	"OPC3"	1.13548477675246	"OPC2"	0.811838080931434	1.39865917037263	87	"OPC3/OPC2: 1.399"	"All"
"Gltp"	"OPC3"	1.50850228073292	"Oligo3"	1.08385549077637	1.39179281146823	88	"OPC3/Oligo3: 1.392"	"All"
"Serp1"	"OPC3"	0.638747650240642	"Mural"	0.461795862316579	1.38318183934432	89	"OPC3/Mural: 1.383"	"All"
"Nav1"	"OPC3"	1.38236050063397	"OPC2"	1.00038590691816	1.38182724394084	90	"OPC3/OPC2: 1.382"	"All"
"Deb1"	"OPC3"	1.47556504917527	"Oligo3"	1.06856601361121	1.38088338051162	91	"OPC3/Oligo3: 1.381"	"All"
"Shfm1"	"OPC3"	1.32219970517558	"Endothelial"	0.962610750272716	1.37355593089002	92	"OPC3/Endothelial: 1.374"	"All"
"Cadm2"	"OPC3"	1.32417827808582	"Neuron1"	0.970646009867166	1.36422368672492	93	"OPC3/Neuron1: 1.364"	"All"
"Gjc3"	"OPC3"	2.03697411694667	"Oligo1"	1.49713551678911	1.3605809855579	94	"OPC3/Oligo1: 1.361"	"All"
"Dynll2"	"OPC3"	2.7593538583148	"Neuron8"	2.04395271348926	1.35000865729632	95	"OPC3/Neuron8: 1.35"	"All"
"Sox10"	"OPC3"	1.61429569526584	"OPC2"	1.20345993671076	1.34137884114195	96	"OPC3/OPC2: 1.341"	"All"
"Dbndd2"	"OPC3"	0.75928322721824	"Oligo1"	0.566060916468773	1.34134543673291	97	"OPC3/Oligo1: 1.341"	"All"
"Prdx2"	"OPC3"	0.735184182970949	"Neuron5"	0.551625897592581	1.33275864345648	98	"OPC3/Neuron5: 1.333"	"All"
"Tmem167"	"OPC3"	0.770328750196666	"OPC2"	0.584296384453615	1.31838698765356	99	"OPC3/OPC2: 1.318"	"All"
"Sox6"	"OPC3"	0.99275023348816	"OPC2"	0.754200976812823	1.31629401712448	100	"OPC3/OPC2: 1.316"	"All"
"Sox17"	"Endothelial"	1.01695970798565	"Neuron4"	0.00237779212070218	427.690755273146	1	"Endothelial/Neuron4: 427.691"	"All"
"Ly6a"	"Endothelial"	1.47175678252299	"Oligo3"	0.00511519232901789	287.72266766469	2	"Endothelial/Oligo3: 287.723"	"All"
"Ly6c1"	"Endothelial"	2.41578789693603	"OPC2"	0.0143455190826323	168.400173114736	3	"Endothelial/OPC2: 168.4"	"All"
"Abcb1a"	"Endothelial"	1.15336458242982	"Neuron7"	0.00736984180189131	156.497875182862	4	"Endothelial/Neuron7: 156.498"	"All"
"Cldn5"	"Endothelial"	2.3371827505393	"Neuron7"	0.0181524244717698	128.753200663307	5	"Endothelial/Neuron7: 128.753"	"All"
"Flt1"	"Endothelial"	2.94496248809927	"Mural"	0.0331928776179355	88.7227230491154	6	"Endothelial/Mural: 88.723"	"All"
"Slco1a4"	"Endothelial"	2.43528773928853	"Mural"	0.0371329940471512	65.5828543261612	7	"Endothelial/Mural: 65.583"	"All"
"Egfl7"	"Endothelial"	2.13329456867685	"Neuron2"	0.0538887587626129	39.5870051131497	8	"Endothelial/Neuron2: 39.587"	"All"
"Adgrf5"	"Endothelial"	1.19221923303436	"Mural"	0.0454604795922592	26.2253993738633	9	"Endothelial/Mural: 26.225"	"All"
"Klf2"	"Endothelial"	2.19290894822871	"Mural"	0.0837205729623484	26.193190880513	10	"Endothelial/Mural: 26.193"	"All"
"Itm2a"	"Endothelial"	2.20043260003833	"Mural"	0.0842932547972128	26.1044920537472	11	"Endothelial/Mural: 26.104"	"All"
"Ptprb"	"Endothelial"	1.22076955794441	"OPC3"	0.0575231630003025	21.2222258699159	12	"Endothelial/OPC3: 21.222"	"All"
"Sema3c"	"Endothelial"	1.24443255042049	"Neuron2"	0.0743545772397145	16.7364619182558	13	"Endothelial/Neuron2: 16.736"	"All"
"Slco1c1"	"Endothelial"	0.962582885470581	"Astrocyte1"	0.0761821150336004	12.6352869705183	14	"Endothelial/Astrocyte1: 12.635"	"All"
"Klf4"	"Endothelial"	1.27247470026758	"Mural"	0.107586132534412	11.8274973762122	15	"Endothelial/Mural: 11.827"	"All"
"Abcg2"	"Endothelial"	1.05147712633288	"Mural"	0.114165647130443	9.21010087326435	16	"Endothelial/Mural: 9.21"	"All"
"9430020K01Rik"	"Endothelial"	1.37666169496744	"Mural"	0.152477291437676	9.0286342443992	17	"Endothelial/Mural: 9.029"	"All"
"Pltp"	"Endothelial"	0.940552880441767	"Mural"	0.120782793750032	7.78714294677027	18	"Endothelial/Mural: 7.787"	"All"
"Sgms1"	"Endothelial"	1.28231751298797	"OPC2"	0.187440038015117	6.84121453755014	19	"Endothelial/OPC2: 6.841"	"All"
"Nfkbia"	"Endothelial"	0.926494013784237	"Astrocyte2"	0.15083806800732	6.14230894113067	20	"Endothelial/Astrocyte2: 6.142"	"All"
"Id1"	"Endothelial"	2.95524998783108	"Astrocyte2"	0.648819541482132	4.55481038854078	21	"Endothelial/Astrocyte2: 4.555"	"All"
"Igf1r"	"Endothelial"	1.52324790917048	"Neuron6"	0.350309557907523	4.34829103227778	22	"Endothelial/Neuron6: 4.348"	"All"
"Ablim1"	"Endothelial"	1.2227588567999	"Neuron8"	0.293022625732585	4.17291618264249	23	"Endothelial/Neuron8: 4.173"	"All"
"Slc6a6"	"Endothelial"	2.0663530665406	"Oligo3"	0.511357272958984	4.04091850416752	24	"Endothelial/Oligo3: 4.041"	"All"
"Bsg"	"Endothelial"	3.18229655126847	"Neuron4"	0.818928174343765	3.88592876758521	25	"Endothelial/Neuron4: 3.886"	"All"
"Slc2a1"	"Endothelial"	1.57224779633293	"Astrocyte2"	0.42383805825176	3.70954841294364	26	"Endothelial/Astrocyte2: 3.71"	"All"
"Slc9a3r2"	"Endothelial"	1.01098332837793	"Oligo3"	0.325179730413437	3.108998605456	27	"Endothelial/Oligo3: 3.109"	"All"
"Tpm4"	"Endothelial"	0.949276154495283	"Mural"	0.307890684311473	3.08315971500768	28	"Endothelial/Mural: 3.083"	"All"
"Slc39a10"	"Endothelial"	1.38201987391347	"Neuron4"	0.495492102545748	2.78918648110213	29	"Endothelial/Neuron4: 2.789"	"All"
"Jun"	"Endothelial"	1.93493311806063	"Mural"	0.700530264487582	2.76209782239169	30	"Endothelial/Mural: 2.762"	"All"
"Gpcpd1"	"Endothelial"	1.44001219786057	"OPC3"	0.566861614101958	2.54032406152936	31	"Endothelial/OPC3: 2.54"	"All"
"Sptbn1"	"Endothelial"	2.49923622272848	"Neuron8"	1.01615808654927	2.45949548186497	32	"Endothelial/Neuron8: 2.459"	"All"
"Cxcl12"	"Endothelial"	1.44471931488394	"Mural"	0.612919244622365	2.35711201362925	33	"Endothelial/Mural: 2.357"	"All"
"Epas1"	"Endothelial"	2.13881550101195	"Mural"	0.928855869009295	2.3026344262573	34	"Endothelial/Mural: 2.303"	"All"
"Arl4a"	"Endothelial"	0.922378412409389	"OPC3"	0.43476453178778	2.1215585563443	35	"Endothelial/OPC3: 2.122"	"All"
"Atox1"	"Endothelial"	1.6123558705081	"Microglia"	0.831938823307725	1.9380702346568	36	"Endothelial/Microglia: 1.938"	"All"
"Mprip"	"Endothelial"	0.950385431059894	"Neuron8"	0.498365444519044	1.90700507330936	37	"Endothelial/Neuron8: 1.907"	"All"
"Ifitm3"	"Endothelial"	0.93745184627718	"Mural"	0.506893376237624	1.84940638450504	38	"Endothelial/Mural: 1.849"	"All"
"Ier2"	"Endothelial"	1.40090033466619	"Mural"	0.770345425872614	1.81853527990941	39	"Endothelial/Mural: 1.819"	"All"
"Jund"	"Endothelial"	1.44464021274907	"Oligo3"	0.806540751860542	1.79115588321675	40	"Endothelial/Oligo3: 1.791"	"All"
"Crip2"	"Endothelial"	1.24242557841881	"Mural"	0.705535644741072	1.76096783724482	41	"Endothelial/Mural: 1.761"	"All"
"Foxp1"	"Endothelial"	0.955749152325642	"Neuron8"	0.551621466551845	1.73261776467833	42	"Endothelial/Neuron8: 1.733"	"All"
"Lmo2"	"Endothelial"	0.901661267689917	"Microglia"	0.543082913357292	1.66026447438002	43	"Endothelial/Microglia: 1.66"	"All"
"Dusp3"	"Endothelial"	1.03874816942282	"Neuron1"	0.635147064180167	1.63544512445101	44	"Endothelial/Neuron1: 1.635"	"All"
"Spock2"	"Endothelial"	2.39200239578093	"Neuron8"	1.46351681587877	1.63442084834854	45	"Endothelial/Neuron8: 1.634"	"All"
"Ly6e"	"Endothelial"	1.57702605565547	"Microglia"	0.967457560243769	1.63007259487239	46	"Endothelial/Microglia: 1.63"	"All"
"Cd200"	"Endothelial"	1.10575742730012	"Neuron4"	0.694749296511486	1.59159200714907	47	"Endothelial/Neuron4: 1.592"	"All"
"Pcp4l1"	"Endothelial"	1.60853799452443	"Mural"	1.07165721448877	1.50098181841829	48	"Endothelial/Mural: 1.501"	"All"
"Ahnak"	"Endothelial"	1.05958828066823	"Mural"	0.710151518589792	1.49205944496514	49	"Endothelial/Mural: 1.492"	"All"
"Id3"	"Endothelial"	2.94533242696729	"Astrocyte2"	1.98518486452137	1.48365649950561	50	"Endothelial/Astrocyte2: 1.484"	"All"
"Rgs5"	"Endothelial"	2.72593317369522	"Mural"	1.87773568375924	1.45171293130984	51	"Endothelial/Mural: 1.452"	"All"
"Abhd2"	"Endothelial"	1.47242667645017	"OPC2"	1.01774008158636	1.44676101795567	52	"Endothelial/OPC2: 1.447"	"All"
"Rhoa"	"Endothelial"	1.026367269271	"Astrocyte2"	0.711632108645408	1.44227228760755	53	"Endothelial/Astrocyte2: 1.442"	"All"
"Dusp1"	"Endothelial"	0.975874467806038	"Mural"	0.697559329653809	1.39898418144641	54	"Endothelial/Mural: 1.399"	"All"
"Pomp"	"Endothelial"	0.811443891810593	"Neuron8"	0.602648342146121	1.34646332705558	55	"Endothelial/Neuron8: 1.346"	"All"
"Ubc"	"Endothelial"	1.04522597022641	"Astrocyte2"	0.789578225118312	1.32377760299785	56	"Endothelial/Astrocyte2: 1.324"	"All"
"Tsc22d1"	"Endothelial"	2.11470147748258	"OPC2"	1.61827940609725	1.30675918479524	57	"Endothelial/OPC2: 1.307"	"All"
"Hspb1"	"Endothelial"	1.38348361068808	"Mural"	1.07909548499001	1.28207710061996	58	"Endothelial/Mural: 1.282"	"All"
"Clic4"	"Endothelial"	1.21093525080487	"Oligo3"	0.958188030422891	1.26377622382783	59	"Endothelial/Oligo3: 1.264"	"All"
"Ybx1"	"Endothelial"	1.90121102504981	"OPC3"	1.57612696927725	1.20625499221146	60	"Endothelial/OPC3: 1.206"	"All"
"Utrn"	"Endothelial"	0.838279528887208	"Mural"	0.705917469912377	1.187503588757	61	"Endothelial/Mural: 1.188"	"All"
"Gng11"	"Endothelial"	1.07686456931519	"Oligo1"	0.917705809549656	1.1734311345851	62	"Endothelial/Oligo1: 1.173"	"All"
"Ralbp1"	"Endothelial"	0.809370097497857	"Neuron3"	0.69537634198943	1.16393102356962	63	"Endothelial/Neuron3: 1.164"	"All"
"Luzp1"	"Endothelial"	0.894947009924047	"Neuron1"	0.779830880609506	1.14761678740468	64	"Endothelial/Neuron1: 1.148"	"All"
"Ddx5"	"Endothelial"	1.57675326709755	"Neuron1"	1.4026740308356	1.12410526782067	65	"Endothelial/Neuron1: 1.124"	"All"
"Pcbp2"	"Endothelial"	1.09012866987528	"Neuron6"	0.995720879685011	1.09481350860106	66	"Endothelial/Neuron6: 1.095"	"All"
"Tns1"	"Endothelial"	1.04541589595148	"Mural"	0.989310589523402	1.05671151913487	67	"Endothelial/Mural: 1.057"	"All"
"Fry"	"Endothelial"	0.972387606819289	"Mural"	0.940424957716648	1.03398745305553	68	"Endothelial/Mural: 1.034"	"All"
"H3f3b"	"Endothelial"	1.84950113482484	"Mural"	1.79597695942464	1.02980226172687	69	"Endothelial/Mural: 1.03"	"All"
"Gnai2"	"Endothelial"	1.32264387431092	"Microglia"	1.29172914511775	1.02393282625077	70	"Endothelial/Microglia: 1.024"	"All"
"Rpl41"	"Endothelial"	4.4674507269733	"Neuron3"	4.38218753032341	1.01945676584124	71	"Endothelial/Neuron3: 1.019"	"All"
"Rbm39"	"Endothelial"	1.5087110277729	"OPC3"	1.48294080738472	1.01737778086614	72	"Endothelial/OPC3: 1.017"	"All"
"Srsf5"	"Endothelial"	0.986901535324752	"Mural"	0.972070794742896	1.01525685234251	73	"Endothelial/Mural: 1.015"	"All"
"Arhgap31"	"Endothelial"	1.28215797009213	"OPC2"	1.26737621903929	1.01166327001468	74	"Endothelial/OPC2: 1.012"	"All"
"Ctnnb1"	"Endothelial"	0.995549716284115	"Neuron1"	0.989572242530934	1.0060404622283	75	"Endothelial/Neuron1: 1.006"	"All"
"Ndufa7"	"Endothelial"	0.954520153013543	"Neuron1"	0.952605569760446	1.00200983839889	76	"Endothelial/Neuron1: 1.002"	"All"
"Ebf1"	"Endothelial"	1.06614696408532	"Mural"	1.06831371644582	0.997971801422047	77	"Endothelial/Mural: 0.998"	"All"
"Hspa8"	"Endothelial"	1.24733478541758	"Neuron3"	1.25340012869168	0.995160888262849	78	"Endothelial/Neuron3: 0.995"	"All"
"Rps19"	"Endothelial"	3.2573337690656	"Microglia"	3.27714291322326	0.99395536152002	79	"Endothelial/Microglia: 0.994"	"All"
"Rpl29"	"Endothelial"	1.97297730889283	"Microglia"	1.99862833423237	0.987165685135057	80	"Endothelial/Microglia: 0.987"	"All"
"Gng5"	"Endothelial"	1.04508157158071	"Microglia"	1.07339458068127	0.973622925240973	81	"Endothelial/Microglia: 0.974"	"All"
"Zbtb20"	"Endothelial"	1.59747705194424	"OPC2"	1.66018221938952	0.962229948789392	82	"Endothelial/OPC2: 0.962"	"All"
"Rps20"	"Endothelial"	2.45999662485947	"Microglia"	2.57376384665439	0.955797334731078	83	"Endothelial/Microglia: 0.956"	"All"
"H3f3a"	"Endothelial"	0.982443616256314	"Mural"	1.03212993540812	0.951860402990678	84	"Endothelial/Mural: 0.952"	"All"
"Rps16"	"Endothelial"	2.83202994320853	"Microglia"	3.00036017763877	0.943896657579721	85	"Endothelial/Microglia: 0.944"	"All"
"Junb"	"Endothelial"	1.44922824831424	"Mural"	1.53924302342907	0.941520101930172	86	"Endothelial/Mural: 0.942"	"All"
"Eif1"	"Endothelial"	2.40484325038457	"Mural"	2.56936081390613	0.935969458773114	87	"Endothelial/Mural: 0.936"	"All"
"Ptms"	"Endothelial"	1.0262281198282	"Neuron8"	1.09912150974269	0.933680317172985	88	"Endothelial/Neuron8: 0.934"	"All"
"Rps5"	"Endothelial"	2.5870547946943	"Microglia"	2.77834311845309	0.931150215936865	89	"Endothelial/Microglia: 0.931"	"All"
"Zfp36l1"	"Endothelial"	0.965517796687979	"OPC2"	1.03872501816308	0.92952203885051	90	"Endothelial/OPC2: 0.93"	"All"
"Arl2bp"	"Endothelial"	0.937928269195734	"OPC2"	1.02046138559236	0.919121764368657	91	"Endothelial/OPC2: 0.919"	"All"
"Rpl38"	"Endothelial"	2.93018251661072	"Neuron3"	3.20778265671274	0.91346042740112	92	"Endothelial/Neuron3: 0.913"	"All"
"Timp3"	"Endothelial"	1.74857650887666	"Mural"	1.92480384701502	0.908444001495711	93	"Endothelial/Mural: 0.908"	"All"
"Ubb"	"Endothelial"	1.3378475043226	"Mural"	1.47542855011072	0.9067518072781	94	"Endothelial/Mural: 0.907"	"All"
"Kitl"	"Endothelial"	0.885038719104242	"Neuron1"	0.981680544240486	0.90155471074247	95	"Endothelial/Neuron1: 0.902"	"All"
"Rps27"	"Endothelial"	3.69108731398554	"Microglia"	4.10809721205984	0.898490742417166	96	"Endothelial/Microglia: 0.898"	"All"
"Rpl28"	"Endothelial"	2.07157799394602	"Microglia"	2.33630791447723	0.886688771248527	97	"Endothelial/Microglia: 0.887"	"All"
"Rpl8"	"Endothelial"	2.34873154119247	"Neuron3"	2.65109805153673	0.885946689082663	98	"Endothelial/Neuron3: 0.886"	"All"
"Rpl9"	"Endothelial"	2.83675599326046	"Neuron3"	3.21234692899238	0.883078962504921	99	"Endothelial/Neuron3: 0.883"	"All"
"Rpl37"	"Endothelial"	3.13729962120218	"Neuron3"	3.55386662834175	0.88278485078267	100	"Endothelial/Neuron3: 0.883"	"All"
"Tagln"	"Mural"	1.82095544201355	"Endothelial"	0.113352681379678	16.0645113979634	1	"Mural/Endothelial: 16.065"	"All"
"Myh11"	"Mural"	1.29862244358266	"Endothelial"	0.0942823737934227	13.7737563378283	2	"Mural/Endothelial: 13.774"	"All"
"Acta2"	"Mural"	1.9168048216725	"Endothelial"	0.194608148372584	9.8495609649536	3	"Mural/Endothelial: 9.85"	"All"
"Filip1l"	"Mural"	1.09049824918508	"Endothelial"	0.18101755575934	6.02426789275002	4	"Mural/Endothelial: 6.024"	"All"
"Nr2f2"	"Mural"	1.61437118031112	"Neuron8"	0.343156211033955	4.70447897605261	5	"Mural/Neuron8: 4.704"	"All"
"Flna"	"Mural"	1.10711213260075	"Endothelial"	0.255894814136828	4.32643442320317	6	"Mural/Endothelial: 4.326"	"All"
"Myl9"	"Mural"	2.13826113843323	"Endothelial"	0.6253905102364	3.41908152335884	7	"Mural/Endothelial: 3.419"	"All"
"Rgs4"	"Mural"	1.60639049096317	"Neuron3"	0.474856217349637	3.38289872233133	8	"Mural/Neuron3: 3.383"	"All"
"Crip1"	"Mural"	2.96072348474428	"Endothelial"	0.953580050645281	3.1048504871099	9	"Mural/Endothelial: 3.105"	"All"
"Mylk"	"Mural"	1.65400053174184	"Endothelial"	0.602797359785792	2.74387487750378	10	"Mural/Endothelial: 2.744"	"All"
"Cald1"	"Mural"	2.06323681800068	"Endothelial"	0.891066383835489	2.3154692573181	11	"Mural/Endothelial: 2.315"	"All"
"Gm13889"	"Mural"	1.08752828855914	"Neuron1"	0.484595728371314	2.24419701802621	12	"Mural/Neuron1: 2.244"	"All"
"Dstn"	"Mural"	1.35351444405615	"Neuron1"	0.656330290167572	2.06224589102932	13	"Mural/Neuron1: 2.062"	"All"
"Tpm1"	"Mural"	1.51272218463872	"Endothelial"	0.738306617086698	2.04890779742406	14	"Mural/Endothelial: 2.049"	"All"
"Myl6"	"Mural"	2.43067706150139	"Endothelial"	1.28895140044744	1.8857786730032	15	"Mural/Endothelial: 1.886"	"All"
"Ptrf"	"Mural"	1.32682753001604	"Endothelial"	0.948202533807993	1.39930814642256	16	"Mural/Endothelial: 1.399"	"All"
"Igfbp7"	"Mural"	1.23666357761555	"Endothelial"	0.914975653145895	1.3515808572213	17	"Mural/Endothelial: 1.352"	"All"
"Fos"	"Mural"	1.51873028264422	"Endothelial"	1.13137283344457	1.34237824857462	18	"Mural/Endothelial: 1.342"	"All"
"Hes1"	"Mural"	1.0420529798846	"Endothelial"	0.913152565284695	1.14115977931871	19	"Mural/Endothelial: 1.141"	"All"
"Actn4"	"Mural"	0.958941982152999	"Endothelial"	0.842809859037762	1.13779160491528	20	"Mural/Endothelial: 1.138"	"All"
"Timp3"	"Mural"	1.92480384701502	"Endothelial"	1.74857650887666	1.10078331559628	21	"Mural/Endothelial: 1.101"	"All"
"Ubb"	"Mural"	1.47542855011072	"Neuron8"	1.34689789702298	1.09542716888328	22	"Mural/Neuron8: 1.095"	"All"
"Junb"	"Mural"	1.53924302342907	"Endothelial"	1.44922824831424	1.06211221401427	23	"Mural/Endothelial: 1.062"	"All"
"H3f3a"	"Mural"	1.03212993540812	"Endothelial"	0.982443616256314	1.0505742195579	24	"Mural/Endothelial: 1.051"	"All"
"Eif1"	"Mural"	2.56936081390613	"OPC3"	2.47387513669816	1.0385976138373	25	"Mural/OPC3: 1.039"	"All"
"Btg1"	"Mural"	1.02697914222652	"Microglia"	1.00252467144139	1.02439288676056	26	"Mural/Microglia: 1.024"	"All"
"Ebf1"	"Mural"	1.06831371644582	"Endothelial"	1.06614696408532	1.00203232052756	27	"Mural/Endothelial: 1.002"	"All"
"Zbtb20"	"Mural"	1.6490923882805	"OPC2"	1.66018221938952	0.993320112106071	28	"Mural/OPC2: 0.993"	"All"
"Srsf5"	"Mural"	0.972070794742896	"Endothelial"	0.986901535324752	0.984972421208186	29	"Mural/Endothelial: 0.985"	"All"
"H3f3b"	"Mural"	1.79597695942464	"Endothelial"	1.84950113482484	0.971060209484394	30	"Mural/Endothelial: 0.971"	"All"
"Serf2"	"Mural"	1.96972985163845	"Microglia"	2.086461135254	0.94405297963945	31	"Mural/Microglia: 0.944"	"All"
"Malat1"	"Mural"	8.80276610328811	"Astrocyte1"	9.63215361209016	0.913893866086083	32	"Mural/Astrocyte1: 0.914"	"All"
"Fxyd1"	"Mural"	1.03421006073747	"Astrocyte2"	1.14133572035758	0.906140097335643	33	"Mural/Astrocyte2: 0.906"	"All"
"Ppp1cb"	"Mural"	1.12590980790601	"OPC3"	1.2595576117361	0.89389306008331	34	"Mural/OPC3: 0.894"	"All"
"Rpl41"	"Mural"	3.98081555003194	"Endothelial"	4.4674507269733	0.891070947016117	35	"Mural/Endothelial: 0.891"	"All"
"Cox6c"	"Mural"	1.6492134473455	"Neuron5"	1.89304819927412	0.871194641519369	36	"Mural/Neuron5: 0.871"	"All"
"Ptms"	"Mural"	0.943717091696442	"Neuron8"	1.09912150974269	0.858610338648886	37	"Mural/Neuron8: 0.859"	"All"
"Sumo2"	"Mural"	1.04287361304864	"OPC3"	1.23648487787402	0.843418008347771	38	"Mural/OPC3: 0.843"	"All"
"Map1lc3a"	"Mural"	0.996934476786627	"Neuron8"	1.18626754243718	0.840395982459766	39	"Mural/Neuron8: 0.84"	"All"
"Actb"	"Mural"	3.26432152621141	"Microglia"	3.8871774894884	0.839766523406431	40	"Mural/Microglia: 0.84"	"All"
"Rps2"	"Mural"	1.81189724810391	"OPC3"	2.17214597671534	0.834150774177626	41	"Mural/OPC3: 0.834"	"All"
"Ppia"	"Mural"	1.3208661552171	"Microglia"	1.58839650796323	0.831572059366222	42	"Mural/Microglia: 0.832"	"All"
"Rbm39"	"Mural"	1.23088233613143	"Endothelial"	1.5087110277729	0.815850294372412	43	"Mural/Endothelial: 0.816"	"All"
"mt-Cytb"	"Mural"	4.17649439211923	"Neuron7"	5.14431755026206	0.811865587867232	44	"Mural/Neuron7: 0.812"	"All"
"mt-Atp6"	"Mural"	4.94352718670025	"Neuron7"	6.20366053942377	0.796872613400511	45	"Mural/Neuron7: 0.797"	"All"
"Rps8"	"Mural"	2.96450955054283	"Neuron3"	3.73551979217383	0.793600279338282	46	"Mural/Neuron3: 0.794"	"All"
"Rps16"	"Mural"	2.35279281436895	"Microglia"	3.00036017763877	0.784170124608358	47	"Mural/Microglia: 0.784"	"All"
